"id","business_name","status","address_id","version","created_date","modified_date","created_by","modified_by","reference","blocked","image_id","online_ordering_allowed","delivery_allowed","promo_code","message","timezone","delivery_type","doordash_allowed","pickup_instructions","announcement","business_name_without_spaces","menu_categories","delivery_only","money_flow","fee_categories","type","fulfillment_options","restaurant_categories","website_url","position","location_position","group_id","nash_allowed","tax_rates","lead_gen_one","lead_gen_two","delivery_order_time_windows","enable_menu_search","shipday_enabled"
4262,"Purslane x Milk Bar","ACCEPTED","5135",16,"2025-07-11 16:01:52.333+00","2025-09-29 17:29:15.02+00","nhojel@theoberon.co","sebastian@purslane.com","133fd459-b3b4-4013-a281-c7474516058c",False,"14126",True,True,NULL,NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"purslanexmilkbar","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ]","[ ""HOLIDAY"", ""MEAL_PREP"", ""WHOLESALE"", ""SUBSCRIPTIONS"", ""PRIVATE_CHEF"", ""OFFICE"", ""EVENT"", ""POP_UP"", ""EXCLUSIVES"" ]",NULL,NULL,1,"56",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 8.875,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4264,"Backyard Bowls - Beverly Grove","ACCEPTED","5138",15,"2025-07-15 03:56:51.254+00","2025-09-23 21:05:45.028+00","rubi@backyardbowls.com","rubi@backyardbowls.com","15d3780d-9a25-4ecc-af25-2dffe9d92992",False,"13822",True,True,"a1769662aef6be5a1efaeaf1f5bac73b",NULL,"America/Los_Angeles","OWN_DELIVERY",NULL,NULL,"Please allow 24 hours notice for catering orders | $100.00 order minimum | Pickup & delivery available!","backyardbowls-la",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""PRIVATE_CHEF"", ""OFFICE"", ""EXCLUSIVES"", ""EVENT"", ""POP_UP"", ""MEAL_PREP"", ""SUBSCRIPTIONS"", ""WHOLESALE"", ""HOLIDAY"" ]",NULL,NULL,0,"106",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 0,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"30_min",False,False
4265,"n/a","ACCEPTED","5140",2,"2025-07-16 01:35:02.06+00","2025-07-16 05:51:34.922+00",NULL,NULL,"67d7d89b-3a98-426b-9fc2-327e8c2168f4",False,NULL,False,True,"5fe9e336d25d95ef76ea34b9ddc178d",NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"n/a",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""PRIVATE_CHEF"", ""OFFICE"", ""EXCLUSIVES"", ""EVENT"", ""POP_UP"", ""MEAL_PREP"", ""SUBSCRIPTIONS"", ""WHOLESALE"", ""HOLIDAY"" ]",NULL,NULL,0,NULL,True,"{
  ""stateSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4266,"Tiger Dumplings","ACCEPTED","5141",3,"2025-07-16 15:59:35.979+00","2025-07-16 16:02:17.74+00","tigerdumplings99@gmail.com","tigerdumplings99@gmail.com","ae5e7e7a-2ae6-4406-a9af-30ee260cc41d",False,"13825",False,True,"b62981908133c2d2c7cfde63c546cc49",NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"tigerdumplings",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""SUBSCRIPTIONS"", ""OFFICE"", ""WHOLESALE"", ""EVENT"", ""HOLIDAY"", ""POP_UP"", ""MEAL_PREP"", ""EXCLUSIVES"", ""PRIVATE_CHEF"" ]",NULL,NULL,0,NULL,True,"{
  ""stateSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4267,"Parm Famous Italian - UWS","ACCEPTED","5142",7,"2025-07-16 17:47:24.467+00","2025-08-06 17:31:06.637+00","john.janeczko@majorfood.com","peter@familymeal.com","1c82f522-0c47-440f-a6ce-833e5f57f5af",False,"13863",True,True,NULL,NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"parmuws","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ""PICKUP"" ]","[ ""MEAL_PREP"", ""OFFICE"", ""EXCLUSIVES"", ""POP_UP"", ""EVENT"", ""SUBSCRIPTIONS"", ""PRIVATE_CHEF"", ""WHOLESALE"", ""HOLIDAY"" ]",NULL,NULL,1,"107",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 8.875,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",10,3,"exact",False,False
4268,"Backyard Bowls - Santa Monica","ACCEPTED","5143",13,"2025-07-17 20:25:38.614+00","2025-09-23 21:05:53.517+00","rubi@backyardbowls.com","rubi@backyardbowls.com","5f8e5496-f053-4cb4-8c5c-4c9a3f0c1742",False,"13901",True,True,NULL,NULL,"America/Los_Angeles","OWN_DELIVERY",NULL,NULL,"Please allow 24 hours notice for catering orders | $100.00 order minimum | Pickup & delivery available!","backyardbowls-sm","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ]","[ ""EVENT"", ""SUBSCRIPTIONS"", ""POP_UP"", ""HOLIDAY"", ""MEAL_PREP"", ""OFFICE"", ""WHOLESALE"", ""PRIVATE_CHEF"", ""EXCLUSIVES"" ]",NULL,NULL,1,"106",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 0,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"30_min",False,False
4269,"Sqirl","ACCEPTED","5145",6,"2025-07-21 15:49:41.205+00","2025-07-31 01:30:41.914+00","jessica@sqirlla.com","jessica@sqirlla.com","f0655c87-1c0c-4ef2-b884-1e8817f0e647",False,"13929",False,True,"ac325bdf191564bd5a54eb8c82c05b25",NULL,"America/Los_Angeles","OWN_DELIVERY",NULL,"Please come into the Market to pick up deliveries.",NULL,"sqirl",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""EVENT"", ""OFFICE"", ""MEAL_PREP"", ""HOLIDAY"", ""PRIVATE_CHEF"", ""SUBSCRIPTIONS"", ""WHOLESALE"", ""EXCLUSIVES"", ""POP_UP"" ]",NULL,NULL,0,NULL,True,"{
  ""stateSalesTax"" : {
    ""percent"" : 9.75,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4271,"H Cafe","ACCEPTED","5147",2,"2025-07-22 22:06:39.501+00","2025-07-23 06:14:07.141+00",NULL,NULL,"1e1d7034-0dfd-476a-8d36-ee05ecc9a7d5",False,NULL,False,True,"96a0f73af5ed9fefcf9d8a2b37f5d96",NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"hcafe",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""EVENT"", ""OFFICE"", ""MEAL_PREP"", ""HOLIDAY"", ""PRIVATE_CHEF"", ""SUBSCRIPTIONS"", ""WHOLESALE"", ""EXCLUSIVES"", ""POP_UP"" ]",NULL,NULL,0,NULL,True,"{
  ""stateSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4272,"BurgerFi - St Johns Town Center","ACCEPTED","5150",10,"2025-07-29 15:36:40.937+00","2025-11-17 20:39:02.795+00","kealoha@familymeal.com","jonathan@burgerfi.com","80cb21f2-275a-4dac-98a2-b0e95c07ea3a",False,"14105",True,True,"e62cc96fe743b4739430f295ce5f6447",NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"burgerfistjohns",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""WHOLESALE"", ""OFFICE"", ""EXCLUSIVES"", ""EVENT"", ""PRIVATE_CHEF"", ""MEAL_PREP"", ""SUBSCRIPTIONS"", ""HOLIDAY"", ""POP_UP"" ]",NULL,NULL,0,"108",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 7.5,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""DELIVERY"", ""PICKUP"" ]
  }
}",NULL,NULL,"exact",False,False
4273,"Castanea Sicilian Cafe","ACCEPTED","5155",4,"2025-08-05 21:52:55.643+00","2025-08-06 14:33:58.959+00","nando@castaneacafe.com","kealoha@familymeal.com","a27a7a6e-ee63-4e7a-bd41-5e160655953a",False,"14140",False,True,"b78c40c93554f5d7c4fe36aefac44af",NULL,"America/Los_Angeles","OWN_DELIVERY",NULL,"Unit B",NULL,"castaneasiciliancafe",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""WHOLESALE"", ""PRIVATE_CHEF"", ""MEAL_PREP"", ""OFFICE"", ""SUBSCRIPTIONS"", ""HOLIDAY"", ""EVENT"", ""EXCLUSIVES"", ""POP_UP"" ]",NULL,NULL,0,"109",True,"{
  ""stateSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4277,"Morning Squeeze","ACCEPTED","5163",13,"2025-08-15 19:28:45.698+00","2025-09-26 15:05:15.891+00","kealoha@familymeal.com","catherine@webeggtodiffer.com","8a7bb6f5-25fd-4672-b75c-e2912620116e",False,"14252",True,True,"b35f39fd72a513055b1d9ed5ebdd24",NULL,"America/Phoenix","OWN_DELIVERY",NULL,NULL,"Order placement must be within 24 hours of delivery time. Order modifications are not allowed once order is placed. Must place additional order if additional items are necessary. Email catering@webeggtodiffer.com for additional support if necessary. ","morningsqueeze",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""SUBSCRIPTIONS"", ""HOLIDAY"", ""MEAL_PREP"", ""WHOLESALE"", ""PRIVATE_CHEF"", ""POP_UP"", ""EXCLUSIVES"", ""EVENT"", ""OFFICE"" ]",NULL,NULL,0,"110",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 8.1,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4278,"tacos la calle","ACCEPTED","5165",4,"2025-08-18 22:54:48.109+00","2025-08-18 23:02:00.445+00","tacoslacalle@gmail.com","tacoslacalle@gmail.com","e05b9f87-e47a-4c6f-af12-79aa3793822a",False,"14255",False,True,"641b96ddfe1ff03c485c7d3817ba38f8",NULL,"America/Los_Angeles","OWN_DELIVERY",NULL,NULL,NULL,"tacoslacalle",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""WHOLESALE"", ""EXCLUSIVES"", ""OFFICE"", ""POP_UP"", ""SUBSCRIPTIONS"", ""PRIVATE_CHEF"", ""HOLIDAY"", ""MEAL_PREP"", ""EVENT"" ]",NULL,NULL,0,NULL,True,"{
  ""stateSalesTax"" : {
    ""percent"" : 8.75,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4279,"One Alx Ave","ACCEPTED","5168",2,"2025-08-26 21:47:59.085+00","2025-08-27 07:27:45.222+00",NULL,NULL,"3350237b-43e4-4b28-af14-9aaae483aafe",False,NULL,False,True,"b42bcfb814a2bf554499c48abf12a99d",NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"onealxave",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""PRIVATE_CHEF"", ""MEAL_PREP"", ""POP_UP"", ""HOLIDAY"", ""WHOLESALE"", ""OFFICE"", ""EXCLUSIVES"", ""EVENT"", ""SUBSCRIPTIONS"" ]",NULL,NULL,0,NULL,True,"{
  ""stateSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4280,"[COPY] Strange Delight","ACCEPTED","5170",2,"2025-08-27 19:04:39.158+00","2025-08-27 19:04:45.059+00","ap@oysterdisco.com","ap@oysterdisco.com","60c6fbbc-5fc6-4243-9b11-aa157072c1a2",True,NULL,False,True,NULL,NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"copystrangedelight","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ]","[ ""OFFICE"", ""MEAL_PREP"", ""SUBSCRIPTIONS"", ""PRIVATE_CHEF"", ""EXCLUSIVES"", ""HOLIDAY"", ""WHOLESALE"", ""EVENT"", ""POP_UP"" ]",NULL,NULL,1,"97",True,"{
  ""stateSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4281,"Eat Clean Bro Holiday Catering","ACCEPTED","5171",39,"2025-09-04 14:23:19.292+00","2026-03-19 12:32:43.127+00","zack@eatcleanbro.com","zack@eatcleanbro.com","5c4e9086-e47c-42d0-9fef-6cdd9a673919",True,"15028",False,True,NULL,NULL,"America/New_York","OWN_DELIVERY",NULL,"","...","eatcleanbroholidaycatering","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ""PICKUP"" ]","[ ""EVENT"", ""MEAL_PREP"", ""HOLIDAY"", ""SUBSCRIPTIONS"" ]",NULL,NULL,0,"99",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 6.625,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""DELIVERY"", ""PICKUP"" ]
  }
}",NULL,NULL,"exact",False,False
4282,"Bagel Miller","ACCEPTED","5175",8,"2025-09-06 16:10:47.289+00","2025-12-08 20:11:01.344+00","dave@bagelmiller.com","peter@familymeal.com","1726e0cf-168b-4bc3-9e50-444566b6dc16",False,"14470",True,True,"d9ff7acc64db65bea9478346b6ec3e5",NULL,"America/Chicago","OWN_DELIVERY",NULL,NULL,NULL,"bagelmiller",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""SUBSCRIPTIONS"", ""OFFICE"", ""POP_UP"", ""PRIVATE_CHEF"", ""WHOLESALE"", ""HOLIDAY"", ""MEAL_PREP"", ""EVENT"", ""EXCLUSIVES"" ]",NULL,NULL,0,NULL,True,"{
  ""stateSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : 10.75,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"exact",False,False
4284,"Seymour's","ACCEPTED","5177",8,"2025-09-09 00:24:54.683+00","2026-03-03 20:48:15.376+00","erica@petesgeneral.com","erica@petesgeneral.com","223c0ab5-c34a-4abc-aaae-087ce035c58a",False,"14518",True,True,NULL,NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"seymours","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ]","[ ""EXCLUSIVES"", ""WHOLESALE"", ""SUBSCRIPTIONS"", ""POP_UP"", ""EVENT"", ""MEAL_PREP"", ""PRIVATE_CHEF"", ""HOLIDAY"", ""OFFICE"" ]",NULL,NULL,3,"55",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 7,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""DELIVERY"", ""PICKUP"" ]
  }
}",NULL,NULL,"exact",False,False
4285,"The Onion Tree - East Village","ACCEPTED","5181",14,"2025-09-15 16:21:21.76+00","2026-02-25 16:53:49.857+00","raquel@theoniontree.com","raquel@theoniontree.com","d0de9662-ef50-4143-ace9-4498824a5924",True,"14565",False,True,"3bb1854489fe3faec6756338439c79",NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,"Please allow 48 hours notice | For deliveries outside of the zone, please reach out to us by email: info@theoniontree.com
","theoniontree-ev",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""EXCLUSIVES"", ""PRIVATE_CHEF"", ""HOLIDAY"", ""EVENT"", ""WHOLESALE"", ""SUBSCRIPTIONS"", ""MEAL_PREP"", ""OFFICE"", ""POP_UP"" ]",NULL,NULL,0,"111",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 8.875,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"30_min",False,False
4286,"Crispy Karma - East Village ","ACCEPTED","5184",11,"2025-09-18 20:30:47.286+00","2026-02-25 16:53:57.912+00","raquel@theoniontree.com","raquel@theoniontree.com","3269312e-06c5-44f3-89fc-36b046d598e9",True,"14587",False,True,NULL,NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,"Please allow 48 hours notice | For deliveries outside of the zone, please reach out to us by email: info@theoniontree.com
","crispykarma-ev",NULL,NULL,"DIRECT",NULL,"ORDERING","[ ""PICKUP"", ""DELIVERY"" ]","[ ""EVENT"", ""HOLIDAY"", ""SUBSCRIPTIONS"", ""OFFICE"" ]",NULL,NULL,3,"111",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 8.875,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"30_min",False,False
4288,"The Onion Tree - Sea Cliff","ACCEPTED","5186",14,"2025-09-23 16:50:47.956+00","2025-11-24 00:06:35.754+00","raquel@theoniontree.com","raquel@theoniontree.com","cee78f21-8ad6-4cf2-b9f8-f4249d6f90d5",False,"14590",True,True,NULL,NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,"Please allow 48 hours notice | For deliveries outside of the zone, please reach out to us by email: info@theoniontree.com
","theoniontree-seacliff","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ]","[ ""WHOLESALE"", ""SUBSCRIPTIONS"", ""EXCLUSIVES"", ""OFFICE"", ""POP_UP"", ""PRIVATE_CHEF"", ""EVENT"", ""MEAL_PREP"", ""HOLIDAY"" ]",NULL,NULL,1,"111",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 8.625,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""DELIVERY"", ""PICKUP"" ]
  }
}",NULL,NULL,"30_min",False,False
4289,"Crispy Karma - Times Square","ACCEPTED","5187",13,"2025-09-23 16:50:52.617+00","2026-02-25 21:41:15.599+00","raquel@theoniontree.com","raquel@theoniontree.com","2047ed53-e565-49b7-a437-084d1bf745f0",True,"14591",False,True,NULL,NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,"Please allow 48 hours notice | For deliveries outside of the zone, please reach out to us by email: info@theoniontree.com
","crispykarma-timessquare","[ {
  ""menuCategoriesType"" : ""MEAL_PACKAGES"",
  ""displayMenuCategoriesName"" : ""Menu (1)""
}, {
  ""menuCategoriesType"" : ""SUBSCRIPTIONS"",
  ""displayMenuCategoriesName"" : ""Subscriptions""
}, {
  ""menuCategoriesType"" : ""CLASSICS"",
  ""displayMenuCategoriesName"" : ""Menu (2)""
} ]",NULL,"DIRECT","[ {
  ""feeType"" : ""SERVICE_CHARGE"",
  ""displayFeeCategoriesName"" : ""Service charge""
} ]","ORDERING","[ ""PICKUP"", ""DELIVERY"" ]","[ ""SUBSCRIPTIONS"", ""OFFICE"", ""EVENT"", ""HOLIDAY"" ]",NULL,NULL,2,"111",True,"{
  ""stateSalesTax"" : {
    ""percent"" : 8.825,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""PICKUP"", ""DELIVERY"" ]
  }
}",NULL,NULL,"30_min",False,False
4290,"Fit kitchen","ACCEPTED","5188",2,"2025-09-23 22:09:49.568+00","2025-10-01 04:43:24.034+00",NULL,NULL,"4f7e0cbf-3ae9-4021-ba07-43aafae2ed38",False,NULL,False,True,"f46ad4bfe8309cc4ef9ab22dad6cbbb",NULL,"America/New_York","OWN_DELIVERY",NULL,NULL,NULL,"fitkitchen",NULL,NULL,"DIRECT",NULL,"ORDERING",NULL,"[ ""EXCLUSIVES"", ""MEAL_PREP"", ""OFFICE"", ""SUBSCRIPTIONS"", ""WHOLESALE"", ""HOLIDAY"", ""POP_UP"", ""PRIVATE_CHEF"", ""EVENT"" ]",NULL,NULL,0,NULL,True,"{
  ""stateSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""localSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null
  },
  ""otherSalesTax"" : {
    ""percent"" : null,
    ""fixedAmount"" : null,
    ""types"" : [ ""DELIVERY"", ""PICKUP"" ]
  }
}",NULL,NULL,"exact",False,False
